Entity,Code,Year,Productivity,Continent,Productivity_level
Spain,ESP,2008,42.418053,Europe,7
Spain,ESP,2009,43.673996,Europe,7
Spain,ESP,2010,44.376198,Europe,7
Spain,ESP,2011,44.979164,Europe,7
Spain,ESP,2012,47.039505,Europe,7
Spain,ESP,2013,47.722145,Europe,7
Spain,ESP,2014,47.99633,Europe,7
Spain,ESP,2015,49.117661,Europe,7
Spain,ESP,2016,49.611275,Europe,7
Spain,ESP,2017,51.166035,Europe,7
Sri Lanka,LKA,1970,5.411685,Asia,1
Sri Lanka,LKA,1971,5.2556572,Asia,1
Sri Lanka,LKA,1972,5.3193951,Asia,1
Sri Lanka,LKA,1973,5.525281,Asia,1
Sri Lanka,LKA,1974,5.7335777,Asia,1
Sri Lanka,LKA,1975,5.4957595,Asia,1
Sri Lanka,LKA,1976,5.0424342,Asia,1
Sri Lanka,LKA,1977,4.6864061,Asia,0
Sri Lanka,LKA,1978,4.6677384,Asia,0
Sri Lanka,LKA,1979,4.2308011,Asia,0
Sri Lanka,LKA,1980,4.2048087,Asia,0
Sri Lanka,LKA,1981,4.5128546,Asia,0
Sri Lanka,LKA,1982,4.4556065,Asia,0
Sri Lanka,LKA,1983,4.4755354,Asia,0
Sri Lanka,LKA,1984,4.5949297,Asia,0
Sri Lanka,LKA,1985,5.0771379,Asia,1
Sri Lanka,LKA,1986,5.1383133,Asia,1
Sri Lanka,LKA,1987,5.2650232,Asia,1
Sri Lanka,LKA,1988,5.2627931,Asia,1
Sri Lanka,LKA,1989,5.3459659,Asia,1
Sri Lanka,LKA,1990,5.4257584,Asia,1
Sri Lanka,LKA,1991,5.4302697,Asia,1
Sri Lanka,LKA,1992,5.9061031,Asia,1
Sri Lanka,LKA,1993,6.0773473,Asia,1
Sri Lanka,LKA,1994,6.6652918,Asia,1
Sri Lanka,LKA,1995,6.8019209,Asia,1
Sri Lanka,LKA,1996,6.9810576,Asia,1
Sri Lanka,LKA,1997,7.4146829,Asia,1
Sri Lanka,LKA,1998,7.4071798,Asia,1
Sri Lanka,LKA,1999,7.3617606,Asia,1
Sri Lanka,LKA,2000,7.0103154,Asia,1
Sri Lanka,LKA,2001,7.2382412,Asia,1
Sri Lanka,LKA,2002,8.1122351,Asia,1
Sri Lanka,LKA,2003,9.0915899,Asia,1
Sri Lanka,LKA,2004,8.7101727,Asia,1
Sri Lanka,LKA,2005,8.7077026,Asia,1
Sri Lanka,LKA,2006,9.5143747,Asia,1
Sri Lanka,LKA,2007,10.397678,Asia,2
Sri Lanka,LKA,2008,10.579543,Asia,2
Sri Lanka,LKA,2009,11.958087,Asia,2
Sri Lanka,LKA,2010,12.680842,Asia,2
Sri Lanka,LKA,2011,13.664108,Asia,2
Sri Lanka,LKA,2012,14.551908,Asia,2
Sri Lanka,LKA,2013,16.188269,Asia,3
Sri Lanka,LKA,2014,16.819962,Asia,3
Sri Lanka,LKA,2015,17.75201,Asia,3
Sri Lanka,LKA,2016,18.275047,Asia,3
Sri Lanka,LKA,2017,18.845987,Asia,3
Sweden,SWE,1950,9.3135777,Europe,1
Sweden,SWE,1951,9.6460629,Europe,1
Sweden,SWE,1952,9.7475166,Europe,1
Sweden,SWE,1953,10.214843,Europe,2
Sweden,SWE,1954,10.708964,Europe,2
Sweden,SWE,1955,11.086463,Europe,2
Sweden,SWE,1956,11.608849,Europe,2
Sweden,SWE,1957,11.65848,Europe,2
Sweden,SWE,1958,11.961654,Europe,2
Sweden,SWE,1959,12.631723,Europe,2
Sweden,SWE,1960,12.850406,Europe,2
Sweden,SWE,1961,13.556516,Europe,2
Sweden,SWE,1962,14.109771,Europe,2
Sweden,SWE,1963,14.820919,Europe,2
Sweden,SWE,1964,15.953491,Europe,3
Sweden,SWE,1965,16.455084,Europe,3
Sweden,SWE,1966,16.837975,Europe,3
Sweden,SWE,1967,17.978148,Europe,3
Sweden,SWE,1968,18.858437,Europe,3
Sweden,SWE,1969,19.649834,Europe,3
Sweden,SWE,1970,20.595882,Europe,4
Sweden,SWE,1971,21.295525,Europe,4
Sweden,SWE,1972,22.271084,Europe,4
Sweden,SWE,1973,23.359753,Europe,4
Sweden,SWE,1974,23.707594,Europe,4
Sweden,SWE,1975,24.060511,Europe,4
Sweden,SWE,1976,23.948282,Europe,4
Sweden,SWE,1977,23.800276,Europe,4
Sweden,SWE,1978,24.876678,Europe,4
Sweden,SWE,1979,25.43255,Europe,5
Sweden,SWE,1980,25.287685,Europe,5
Sweden,SWE,1981,25.765833,Europe,5
Sweden,SWE,1982,25.850328,Europe,5
Sweden,SWE,1983,26.342127,Europe,5
Sweden,SWE,1984,27.390287,Europe,5
Sweden,SWE,1985,27.702642,Europe,5
Sweden,SWE,1986,29.532806,Europe,5
Sweden,SWE,1987,30.435497,Europe,6
Sweden,SWE,1988,30.848614,Europe,6
Sweden,SWE,1989,31.27763,Europe,6
Sweden,SWE,1990,31.584309,Europe,6
Sweden,SWE,1991,32.18689,Europe,6
Sweden,SWE,1992,33.023083,Europe,6
Sweden,SWE,1993,32.930569,Europe,6
Sweden,SWE,1994,34.592773,Europe,6
Sweden,SWE,1995,36.374081,Europe,6
Sweden,SWE,1996,37.536869,Europe,6
Sweden,SWE,1997,39.19149,Europe,6
Sweden,SWE,1998,40.153904,Europe,7
Sweden,SWE,1999,41.442719,Europe,7
Sweden,SWE,2000,43.837803,Europe,7
Sweden,SWE,2001,42.454762,Europe,7
Sweden,SWE,2002,43.205326,Europe,7
Sweden,SWE,2003,45.140656,Europe,7
Sweden,SWE,2004,46.927265,Europe,7
Sweden,SWE,2005,48.702824,Europe,7
Sweden,SWE,2006,50.185143,Europe,7
Sweden,SWE,2007,51.946018,Europe,7
Sweden,SWE,2008,52.568012,Europe,7
Sweden,SWE,2009,50.203243,Europe,7
Sweden,SWE,2010,51.550301,Europe,7
Sweden,SWE,2011,53.324692,Europe,7
Sweden,SWE,2012,53.895897,Europe,7
Sweden,SWE,2013,52.964497,Europe,7
Sweden,SWE,2014,52.183731,Europe,7
Sweden,SWE,2015,53.316845,Europe,7
Sweden,SWE,2016,52.277542,Europe,7
Sweden,SWE,2017,54.095798,Europe,7
Switzerland,CHE,1950,13.755384,Europe,2
Switzerland,CHE,1951,14.466039,Europe,2
Switzerland,CHE,1952,14.265388,Europe,2
Switzerland,CHE,1953,14.782806,Europe,2
Switzerland,CHE,1954,15.663818,Europe,3
Switzerland,CHE,1955,16.55069,Europe,3
Switzerland,CHE,1956,17.304527,Europe,3
Switzerland,CHE,1957,17.616962,Europe,3
Switzerland,CHE,1958,17.198545,Europe,3
Switzerland,CHE,1959,18.570232,Europe,3
Switzerland,CHE,1960,19.644293,Europe,3
Switzerland,CHE,1961,20.30913,Europe,4
Switzerland,CHE,1962,20.479395,Europe,4
Switzerland,CHE,1963,21.072065,Europe,4
Switzerland,CHE,1964,21.928774,Europe,4
Switzerland,CHE,1965,22.600174,Europe,4
Switzerland,CHE,1966,23.20771,Europe,4
Switzerland,CHE,1967,23.821196,Europe,4
Switzerland,CHE,1968,24.526016,Europe,4
Switzerland,CHE,1969,25.463591,Europe,5
Switzerland,CHE,1970,26.666979,Europe,5
Switzerland,CHE,1971,27.507683,Europe,5
Switzerland,CHE,1972,28.398193,Europe,5
Switzerland,CHE,1973,29.34095,Europe,5
Switzerland,CHE,1974,30.168015,Europe,6
Switzerland,CHE,1975,28.686878,Europe,5
Switzerland,CHE,1976,28.966627,Europe,5
Switzerland,CHE,1977,29.862709,Europe,5
Switzerland,CHE,1978,30.440948,Europe,6
Switzerland,CHE,1979,31.493221,Europe,6
Switzerland,CHE,1980,32.674221,Europe,6
Switzerland,CHE,1981,32.497658,Europe,6
Switzerland,CHE,1982,32.428082,Europe,6
Switzerland,CHE,1983,32.958683,Europe,6
Switzerland,CHE,1984,33.393913,Europe,6
Switzerland,CHE,1985,33.644577,Europe,6
Switzerland,CHE,1986,34.96983,Europe,6
Switzerland,CHE,1987,34.884418,Europe,6
Switzerland,CHE,1988,34.744297,Europe,6
Switzerland,CHE,1989,35.727234,Europe,6
Switzerland,CHE,1990,36.801765,Europe,6
Switzerland,CHE,1991,35.861683,Europe,6
Switzerland,CHE,1992,36.340626,Europe,6
Switzerland,CHE,1993,37.194111,Europe,6
Switzerland,CHE,1994,37.88168,Europe,6
Switzerland,CHE,1995,38.973148,Europe,6
Switzerland,CHE,1996,40.029587,Europe,7
Switzerland,CHE,1997,41.998623,Europe,7
Switzerland,CHE,1998,42.469669,Europe,7
Switzerland,CHE,1999,43.138912,Europe,7
Switzerland,CHE,2000,43.548088,Europe,7
Switzerland,CHE,2001,43.743847,Europe,7
Switzerland,CHE,2002,44.39362,Europe,7
Switzerland,CHE,2003,45.040958,Europe,7
Switzerland,CHE,2004,45.773201,Europe,7
Switzerland,CHE,2005,49.400242,Europe,7
Switzerland,CHE,2006,51.734818,Europe,7
Switzerland,CHE,2007,56.079521,Europe,7
Switzerland,CHE,2008,59.399303,Europe,7
Switzerland,CHE,2009,58.402611,Europe,7
Switzerland,CHE,2010,60.988441,Europe,7
Switzerland,CHE,2011,65.260918,Europe,7
Switzerland,CHE,2012,66.947632,Europe,7
Switzerland,CHE,2013,68.069656,Europe,7
Switzerland,CHE,2014,69.212776,Europe,7
Switzerland,CHE,2015,68.097389,Europe,7
Switzerland,CHE,2016,67.68856,Europe,7
Switzerland,CHE,2017,69.256592,Europe,7
Taiwan,TWN,1951,1.6729151,Asia,0
Taiwan,TWN,1952,1.8295351,Asia,0
Taiwan,TWN,1953,1.9940722,Asia,0
Taiwan,TWN,1954,2.1461239,Asia,0
Taiwan,TWN,1955,2.285095,Asia,0
Taiwan,TWN,1956,2.3857563,Asia,0
Taiwan,TWN,1957,2.5258973,Asia,0
Taiwan,TWN,1958,2.6685727,Asia,0
Taiwan,TWN,1959,2.8837121,Asia,0
Taiwan,TWN,1960,3.0625846,Asia,0
Taiwan,TWN,1961,3.1425402,Asia,0
Taiwan,TWN,1962,3.2812347,Asia,0
Taiwan,TWN,1963,3.5005012,Asia,0
Taiwan,TWN,1964,3.8612237,Asia,0
Taiwan,TWN,1965,4.2794647,Asia,0
Taiwan,TWN,1966,4.5434718,Asia,0
Taiwan,TWN,1967,4.8073411,Asia,0
Taiwan,TWN,1968,5.1096606,Asia,1
Taiwan,TWN,1969,5.2821059,Asia,1
Taiwan,TWN,1970,5.5786657,Asia,1
Taiwan,TWN,1971,6.1158366,Asia,1
Taiwan,TWN,1972,6.7371287,Asia,1
Taiwan,TWN,1973,7.10853,Asia,1
Taiwan,TWN,1974,7.1130843,Asia,1
Taiwan,TWN,1975,7.390986,Asia,1
Taiwan,TWN,1976,8.344099,Asia,1
Taiwan,TWN,1977,8.8323841,Asia,1
Taiwan,TWN,1978,9.709836,Asia,1
Taiwan,TWN,1979,9.9926167,Asia,1
Taiwan,TWN,1980,10.822056,Asia,2
Taiwan,TWN,1981,11.313329,Asia,2
Taiwan,TWN,1982,11.772607,Asia,2
Taiwan,TWN,1983,12.442025,Asia,2
Taiwan,TWN,1984,13.289293,Asia,2
Taiwan,TWN,1985,13.101109,Asia,2
Taiwan,TWN,1986,14.67983,Asia,2
Taiwan,TWN,1987,16.174582,Asia,3
Taiwan,TWN,1988,17.278013,Asia,3
Taiwan,TWN,1989,18.644661,Asia,3
Taiwan,TWN,1990,20.666098,Asia,4
Taiwan,TWN,1991,21.801857,Asia,4
Taiwan,TWN,1992,22.851614,Asia,4
Taiwan,TWN,1993,23.466629,Asia,4
Taiwan,TWN,1994,24.661728,Asia,4
Taiwan,TWN,1995,25.460447,Asia,5
Taiwan,TWN,1996,27.437317,Asia,5
Taiwan,TWN,1997,29.610477,Asia,5
Taiwan,TWN,1998,29.889528,Asia,5
Taiwan,TWN,1999,30.939945,Asia,6
Taiwan,TWN,2000,32.614681,Asia,6
Taiwan,TWN,2001,32.703625,Asia,6
Taiwan,TWN,2002,33.845913,Asia,6
Taiwan,TWN,2003,34.374157,Asia,6
Taiwan,TWN,2004,35.002575,Asia,6
Taiwan,TWN,2005,37.025234,Asia,6
Taiwan,TWN,2006,36.703526,Asia,6
Taiwan,TWN,2007,37.255722,Asia,6
Taiwan,TWN,2008,36.419056,Asia,6
Taiwan,TWN,2009,35.879715,Asia,6
Taiwan,TWN,2010,38.292358,Asia,6
Taiwan,TWN,2011,39.260715,Asia,6
Taiwan,TWN,2012,38.479519,Asia,6
Taiwan,TWN,2013,39.08601,Asia,6
Taiwan,TWN,2014,40.906307,Asia,7
Taiwan,TWN,2015,40.959194,Asia,7
Taiwan,TWN,2016,42.738758,Asia,7
Taiwan,TWN,2017,43.47332,Asia,7
Thailand,THA,1970,2.1819496,Asia,0
Thailand,THA,1971,2.2195685,Asia,0
Thailand,THA,1972,2.5050879,Asia,0
Thailand,THA,1973,2.4515471,Asia,0
Thailand,THA,1974,2.4901617,Asia,0
Thailand,THA,1975,2.5068989,Asia,0
Thailand,THA,1976,2.617445,Asia,0
Thailand,THA,1977,2.7585428,Asia,0
Thailand,THA,1978,2.7553186,Asia,0
Thailand,THA,1979,2.8036926,Asia,0
Thailand,THA,1980,2.6412132,Asia,0
Thailand,THA,1981,2.7670476,Asia,0
Thailand,THA,1982,3.1381042,Asia,0
Thailand,THA,1983,2.8316355,Asia,0
Thailand,THA,1984,2.8412185,Asia,0
Thailand,THA,1985,2.9647026,Asia,0
Thailand,THA,1986,2.9013543,Asia,0
Thailand,THA,1987,3.0823689,Asia,0
Thailand,THA,1988,3.1883211,Asia,0
Thailand,THA,1989,3.2362373,Asia,0
Thailand,THA,1990,3.7087846,Asia,0
Thailand,THA,1991,3.8489113,Asia,0
Thailand,THA,1992,4.0645313,Asia,0
Thailand,THA,1993,4.5699396,Asia,0
Thailand,THA,1994,4.88799,Asia,0
Thailand,THA,1995,5.4783282,Asia,1
Thailand,THA,1996,6.2385659,Asia,1
Thailand,THA,1997,5.7028332,Asia,1
Thailand,THA,1998,4.8655472,Asia,0
Thailand,THA,1999,5.0912862,Asia,1
Thailand,THA,2000,5.088522,Asia,1
Thailand,THA,2001,5.4017973,Asia,1
Thailand,THA,2002,5.7476411,Asia,1
Thailand,THA,2003,6.1504655,Asia,1
Thailand,THA,2004,6.4544826,Asia,1
Thailand,THA,2005,7.1672063,Asia,1
Thailand,THA,2006,7.595293,Asia,1
Thailand,THA,2007,7.9467874,Asia,1
Thailand,THA,2008,8.2848186,Asia,1
Thailand,THA,2009,8.0090408,Asia,1
Thailand,THA,2010,9.0369587,Asia,1
Thailand,THA,2011,9.4008026,Asia,1
Thailand,THA,2012,10.307821,Asia,2
Thailand,THA,2013,10.834773,Asia,2
Thailand,THA,2014,11.119384,Asia,2
Thailand,THA,2015,11.716516,Asia,2
Thailand,THA,2016,12.072452,Asia,2
Thailand,THA,2017,12.848203,Asia,2
Trinidad and Tobago,TTO,1991,20.09968,North America,4
Trinidad and Tobago,TTO,1992,19.057653,North America,3
Trinidad and Tobago,TTO,1993,17.651609,North America,3
Trinidad and Tobago,TTO,1994,16.969936,North America,3
Trinidad and Tobago,TTO,1995,16.247993,North America,3
Trinidad and Tobago,TTO,1996,15.312459,North America,3
Trinidad and Tobago,TTO,1997,14.912743,North America,2
Trinidad and Tobago,TTO,1998,14.031085,North America,2
Trinidad and Tobago,TTO,1999,16.15819,North America,3
Trinidad and Tobago,TTO,2000,18.826574,North America,3
Trinidad and Tobago,TTO,2001,17.300467,North America,3
Trinidad and Tobago,TTO,2002,17.7778,North America,3
Turkey,TUR,1970,9.7152719,Asia,1
Turkey,TUR,1971,9.8769131,Asia,1
Turkey,TUR,1972,10.509879,Asia,2
Turkey,TUR,1973,10.972129,Asia,2
Turkey,TUR,1974,12.270225,Asia,2
Turkey,TUR,1975,13.139648,Asia,2
Turkey,TUR,1976,14.443499,Asia,2
Turkey,TUR,1977,13.776988,Asia,2
Turkey,TUR,1978,13.138212,Asia,2
Turkey,TUR,1979,12.921111,Asia,2
Turkey,TUR,1980,12.593265,Asia,2
Turkey,TUR,1981,14.02202,Asia,2
Turkey,TUR,1982,13.925006,Asia,2
Turkey,TUR,1983,14.541535,Asia,2
Turkey,TUR,1984,15.721215,Asia,3
Turkey,TUR,1985,16.114084,Asia,3
Turkey,TUR,1986,16.957092,Asia,3
Turkey,TUR,1987,18.912376,Asia,3
Turkey,TUR,1988,18.9877,Asia,3
Turkey,TUR,1989,18.096487,Asia,3
Turkey,TUR,1990,19.182131,Asia,3
Turkey,TUR,1991,17.845724,Asia,3
Turkey,TUR,1992,18.255903,Asia,3
Turkey,TUR,1993,20.888775,Asia,4
Turkey,TUR,1994,18.472488,Asia,3
Turkey,TUR,1995,19.406322,Asia,3
Turkey,TUR,1996,21.001987,Asia,4
Turkey,TUR,1997,22.431061,Asia,4
Turkey,TUR,1998,21.60709,Asia,4
Turkey,TUR,1999,19.981384,Asia,3
Turkey,TUR,2000,21.893015,Asia,4
Turkey,TUR,2001,21.272215,Asia,4
Turkey,TUR,2002,21.081379,Asia,4
Turkey,TUR,2003,20.731674,Asia,4
Turkey,TUR,2004,22.9039,Asia,4
Turkey,TUR,2005,24.603884,Asia,4
Turkey,TUR,2006,27.537912,Asia,5
Turkey,TUR,2007,30.054497,Asia,6
Turkey,TUR,2008,31.684952,Asia,6
Turkey,TUR,2009,31.046587,Asia,6
Turkey,TUR,2010,33.715973,Asia,6
Turkey,TUR,2011,36.188934,Asia,6
Turkey,TUR,2012,37.3279,Asia,6
Turkey,TUR,2013,39.193764,Asia,6
Turkey,TUR,2014,40.63913,Asia,7
Turkey,TUR,2015,43.169426,Asia,7
Turkey,TUR,2016,42.886116,Asia,7
Turkey,TUR,2017,44.460178,Asia,7
United Kingdom,GBR,1950,9.241622,Europe,1
United Kingdom,GBR,1951,9.3618612,Europe,1
United Kingdom,GBR,1952,9.4685307,Europe,1
United Kingdom,GBR,1953,9.893465,Europe,1
United Kingdom,GBR,1954,10.111663,Europe,2
United Kingdom,GBR,1955,10.426188,Europe,2
United Kingdom,GBR,1956,10.624001,Europe,2
United Kingdom,GBR,1957,10.934814,Europe,2
United Kingdom,GBR,1958,11.254846,Europe,2
United Kingdom,GBR,1959,11.849011,Europe,2
United Kingdom,GBR,1960,12.274201,Europe,2
United Kingdom,GBR,1961,12.668812,Europe,2
United Kingdom,GBR,1962,12.97224,Europe,2
United Kingdom,GBR,1963,13.517695,Europe,2
United Kingdom,GBR,1964,14.184694,Europe,2
United Kingdom,GBR,1965,14.582378,Europe,2
United Kingdom,GBR,1966,15.232635,Europe,3
United Kingdom,GBR,1967,15.916651,Europe,3
United Kingdom,GBR,1968,16.744274,Europe,3
United Kingdom,GBR,1969,17.153103,Europe,3
United Kingdom,GBR,1970,18.06889,Europe,3
United Kingdom,GBR,1971,18.953251,Europe,3
United Kingdom,GBR,1972,19.272156,Europe,3
United Kingdom,GBR,1973,20.209448,Europe,4
United Kingdom,GBR,1974,19.629646,Europe,3
United Kingdom,GBR,1975,19.625914,Europe,3
United Kingdom,GBR,1976,20.809666,Europe,4
United Kingdom,GBR,1977,21.649292,Europe,4
United Kingdom,GBR,1978,22.986151,Europe,4
United Kingdom,GBR,1979,24.093683,Europe,4
United Kingdom,GBR,1980,24.945171,Europe,4
United Kingdom,GBR,1981,25.637903,Europe,5
United Kingdom,GBR,1982,26.249666,Europe,5
United Kingdom,GBR,1983,27.167421,Europe,5
United Kingdom,GBR,1984,26.867298,Europe,5
United Kingdom,GBR,1985,26.988237,Europe,5
United Kingdom,GBR,1986,27.177847,Europe,5
United Kingdom,GBR,1987,27.755659,Europe,5
United Kingdom,GBR,1988,27.717958,Europe,5
United Kingdom,GBR,1989,27.325104,Europe,5
United Kingdom,GBR,1990,27.650463,Europe,5
United Kingdom,GBR,1991,27.933634,Europe,5
United Kingdom,GBR,1992,28.656321,Europe,5
United Kingdom,GBR,1993,29.743893,Europe,5
United Kingdom,GBR,1994,30.123682,Europe,6
United Kingdom,GBR,1995,32.983772,Europe,6
United Kingdom,GBR,1996,34.653767,Europe,6
United Kingdom,GBR,1997,36.149155,Europe,6
United Kingdom,GBR,1998,36.728088,Europe,6
United Kingdom,GBR,1999,37.803783,Europe,6
United Kingdom,GBR,2000,40.075096,Europe,7
United Kingdom,GBR,2001,40.496998,Europe,7
United Kingdom,GBR,2002,40.761047,Europe,7
United Kingdom,GBR,2003,41.479942,Europe,7
United Kingdom,GBR,2004,42.140167,Europe,7
United Kingdom,GBR,2005,44.554199,Europe,7
United Kingdom,GBR,2006,44.93306,Europe,7
United Kingdom,GBR,2007,44.38929,Europe,7
United Kingdom,GBR,2008,45.404144,Europe,7
United Kingdom,GBR,2009,43.292732,Europe,7
United Kingdom,GBR,2010,45.687309,Europe,7
United Kingdom,GBR,2011,46.154877,Europe,7
United Kingdom,GBR,2012,46.208519,Europe,7
United Kingdom,GBR,2013,47.605621,Europe,7
United Kingdom,GBR,2014,46.869606,Europe,7
United Kingdom,GBR,2015,47.818005,Europe,7
United Kingdom,GBR,2016,47.326241,Europe,7
United Kingdom,GBR,2017,48.47868,Europe,7
United States of America,USA,1950,18.140602,North America,3
United States of America,USA,1951,18.428661,North America,3
United States of America,USA,1952,18.856224,North America,3
United States of America,USA,1953,19.512449,North America,3
United States of America,USA,1954,20.034237,North America,4
United States of America,USA,1955,20.884556,North America,4
United States of America,USA,1956,21.015562,North America,4
United States of America,USA,1957,21.663401,North America,4
United States of America,USA,1958,22.211279,North America,4
United States of America,USA,1959,23.010408,North America,4
United States of America,USA,1960,23.487125,North America,4
United States of America,USA,1961,24.25445,North America,4
United States of America,USA,1962,25.088959,North America,5
United States of America,USA,1963,26.005913,North America,5
United States of America,USA,1964,26.880728,North America,5
United States of America,USA,1965,27.686653,North America,5
United States of America,USA,1966,28.474615,North America,5
United States of America,USA,1967,28.837688,North America,5
United States of America,USA,1968,29.659887,North America,5
United States of America,USA,1969,29.88081,North America,5
United States of America,USA,1970,30.454054,North America,6
United States of America,USA,1971,31.734072,North America,6
United States of America,USA,1972,32.629818,North America,6
United States of America,USA,1973,33.607967,North America,6
United States of America,USA,1974,33.173157,North America,6
United States of America,USA,1975,33.968956,North America,6
United States of America,USA,1976,34.92168,North America,6
United States of America,USA,1977,35.379436,North America,6
United States of America,USA,1978,35.834381,North America,6
United States of America,USA,1979,36.03878,North America,6
United States of America,USA,1980,36.034557,North America,6
United States of America,USA,1981,36.81805,North America,6
United States of America,USA,1982,36.580647,North America,6
United States of America,USA,1983,37.573624,North America,6
United States of America,USA,1984,38.53056,North America,6
United States of America,USA,1985,38.96814,North America,6
United States of America,USA,1986,39.760429,North America,6
United States of America,USA,1987,39.943665,North America,6
United States of America,USA,1988,40.454117,North America,7
United States of America,USA,1989,40.781513,North America,7
United States of America,USA,1990,41.33522,North America,7
United States of America,USA,1991,41.850613,North America,7
United States of America,USA,1992,43.590973,North America,7
United States of America,USA,1993,44.014053,North America,7
United States of America,USA,1994,44.520851,North America,7
United States of America,USA,1995,44.88369,North America,7
United States of America,USA,1996,45.857944,North America,7
United States of America,USA,1997,46.770359,North America,7
United States of America,USA,1998,47.856991,North America,7
United States of America,USA,1999,49.21479,North America,7
United States of America,USA,2000,50.509956,North America,7
United States of America,USA,2001,51.485168,North America,7
United States of America,USA,2002,52.848087,North America,7
United States of America,USA,2003,54.607567,North America,7
United States of America,USA,2004,56.122726,North America,7
United States of America,USA,2005,57.302429,North America,7
United States of America,USA,2006,57.924629,North America,7
United States of America,USA,2007,58.592964,North America,7
United States of America,USA,2008,59.200611,North America,7
United States of America,USA,2009,60.894161,North America,7
United States of America,USA,2010,62.596642,North America,7
United States of America,USA,2011,62.71867,North America,7
United States of America,USA,2012,63.18409,North America,7
United States of America,USA,2013,63.722698,North America,7
United States of America,USA,2014,64.186951,North America,7
United States of America,USA,2015,64.56395,North America,7
United States of America,USA,2016,64.715569,North America,7
United States of America,USA,2017,65.512207,North America,7
Uruguay,URY,1990,10.998369,South America,2
Uruguay,URY,1991,11.686223,South America,2
Uruguay,URY,1992,12.969623,South America,2
Uruguay,URY,1993,13.335964,South America,2
Uruguay,URY,1994,14.079898,South America,2
Uruguay,URY,1995,13.789325,South America,2
Uruguay,URY,1996,15.027503,South America,3
Uruguay,URY,1997,15.246481,South America,3
Uruguay,URY,1998,16.475063,South America,3
Uruguay,URY,1999,16.008389,South America,3
Uruguay,URY,2000,15.676315,South America,3
Uruguay,URY,2001,15.154122,South America,3
Uruguay,URY,2002,14.820719,South America,2
Uruguay,URY,2003,15.028112,South America,3
Uruguay,URY,2004,14.68551,South America,2
Uruguay,URY,2005,15.142659,South America,3
Uruguay,URY,2006,15.367106,South America,3
Uruguay,URY,2007,16.298527,South America,3
Uruguay,URY,2008,17.669302,South America,3
Uruguay,URY,2009,18.677153,South America,3
Uruguay,URY,2010,21.182747,South America,4
Uruguay,URY,2011,22.009409,South America,4
Uruguay,URY,2012,24.295664,South America,4
Uruguay,URY,2013,24.682686,South America,4
Uruguay,URY,2014,25.307562,South America,5
Uruguay,URY,2015,25.210814,South America,5
Uruguay,URY,2016,25.694904,South America,5
Uruguay,URY,2017,26.033661,South America,5
Venezuela,VEN,1950,7.5478311,South America,1
Venezuela,VEN,1951,8.1335726,South America,1
Venezuela,VEN,1952,9.077898,South America,1
Venezuela,VEN,1953,9.1032772,South America,1
Venezuela,VEN,1954,9.8269978,South America,1
Venezuela,VEN,1955,10.157681,South America,2
Venezuela,VEN,1956,10.68976,South America,2
Venezuela,VEN,1957,11.391913,South America,2
Venezuela,VEN,1958,11.717723,South America,2
Venezuela,VEN,1959,11.987491,South America,2
Venezuela,VEN,1960,10.955231,South America,2
Venezuela,VEN,1961,11.052633,South America,2
Venezuela,VEN,1962,11.607657,South America,2
Venezuela,VEN,1963,12.16325,South America,2
Venezuela,VEN,1964,13.209854,South America,2
Venezuela,VEN,1965,13.363421,South America,2
Venezuela,VEN,1966,13.133319,South America,2
Venezuela,VEN,1967,13.294883,South America,2
Venezuela,VEN,1968,14.500454,South America,2
Venezuela,VEN,1969,15.013263,South America,3
Venezuela,VEN,1970,16.62715,South America,3
Venezuela,VEN,1971,15.528718,South America,3
Venezuela,VEN,1972,15.510258,South America,3
Venezuela,VEN,1973,16.520229,South America,3
Venezuela,VEN,1974,19.49087,South America,3
Venezuela,VEN,1975,18.303972,South America,3
Venezuela,VEN,1976,19.689531,South America,3
Venezuela,VEN,1977,20.080412,South America,4
Venezuela,VEN,1978,18.761992,South America,3
Venezuela,VEN,1979,19.303806,South America,3
Venezuela,VEN,1980,16.876102,South America,3
Venezuela,VEN,1981,16.378145,South America,3
Venezuela,VEN,1982,15.274876,South America,3
Venezuela,VEN,1983,15.388285,South America,3
Venezuela,VEN,1984,15.808309,South America,3
Venezuela,VEN,1985,14.507582,South America,2
Venezuela,VEN,1986,12.959608,South America,2
Venezuela,VEN,1987,12.649525,South America,2
Venezuela,VEN,1988,12.391232,South America,2
Venezuela,VEN,1989,11.617335,South America,2
Venezuela,VEN,1990,11.973074,South America,2
Venezuela,VEN,1991,12.397735,South America,2
Venezuela,VEN,1992,12.448199,South America,2
Venezuela,VEN,1993,11.60274,South America,2
Venezuela,VEN,1994,10.677702,South America,2
Venezuela,VEN,1995,10.690738,South America,2
Venezuela,VEN,1996,10.387681,South America,2
Venezuela,VEN,1997,9.9979649,South America,1
Venezuela,VEN,1998,8.7254438,South America,1
Venezuela,VEN,1999,9.1173964,South America,1
Venezuela,VEN,2000,10.817652,South America,2
Venezuela,VEN,2001,10.039947,South America,2
Venezuela,VEN,2002,9.4608641,South America,1
Venezuela,VEN,2003,9.2923651,South America,1
Venezuela,VEN,2004,10.846614,South America,2
Venezuela,VEN,2005,13.34609,South America,2
Venezuela,VEN,2006,15.282747,South America,3
Vietnam,VNM,1970,0.7653636,Asia,0
